11.08.2019;1;0;17;8;29;0;35;0;32;0;27;0;12;0;0;45;0;15;0;25;0;0;0;27;16;0;19;0;39;0;0;13;0;0
11.08.2019;2;0;16;13;32;0;31;0;26;0;36;0;21;0;0;41;0;15;0;32;0;0;0;26;21;0;19;0;39;0;0;11;0;0
11.08.2019;3;0;11;14;44;0;30;0;21;0;20;0;30;0;0;30;0;34;0;38;0;0;0;23;21;0;13;0;26;0;0;15;0;0
11.08.2019;4;0;14;18;54;9;37;4;29;16;33;4;37;0;0;37;0;40;0;41;3;0;0;16;14;0;19;0;33;0;0;10;0;0
11.08.2019;5;0;16;29;59;46;53;33;24;52;31;39;20;0;20;35;0;29;0;61;23;0;0;18;5;0;32;10;39;0;0;10;0;0
11.08.2019;6;0;38;37;35;50;54;42;38;57;32;37;19;0;27;49;13;31;0;33;7;0;0;25;9;0;36;20;34;0;0;15;0;0
11.08.2019;7;0;27;43;37;51;44;45;34;51;38;32;18;0;36;18;35;36;0;43;0;0;0;31;25;0;35;19;34;0;0;18;0;0
11.08.2019;8;0;43;39;34;69;54;48;46;42;34;40;21;0;28;17;41;36;0;29;0;0;0;37;25;0;41;11;29;0;0;21;0;0
11.08.2019;9;0;36;47;22;46;42;38;36;63;49;40;24;0;31;33;47;35;0;38;0;0;0;39;28;0;31;32;35;0;0;23;0;0
11.08.2019;10;0;33;37;21;44;52;50;37;58;36;25;10;0;39;35;50;22;0;21;0;0;0;34;27;0;30;38;30;0;0;24;0;0
11.08.2019;11;0;26;43;19;61;54;51;26;58;37;32;21;0;33;15;46;18;0;25;0;0;0;34;28;0;45;25;36;0;0;23;0;0
11.08.2019;12;0;30;35;29;60;66;49;31;52;29;32;18;0;32;31;39;29;0;28;0;0;0;46;37;0;35;24;35;0;0;18;0;0
11.08.2019;13;0;38;34;31;70;67;61;43;58;29;31;7;0;36;37;53;28;0;39;0;0;3;50;33;0;44;33;41;1;0;29;0;0
11.08.2019;14;0;34;31;29;73;69;55;33;46;29;32;9;0;39;25;43;24;0;39;0;0;25;40;42;0;38;24;31;15;10;14;0;0
11.08.2019;15;0;35;42;27;68;70;55;34;60;35;41;18;0;44;34;44;35;0;47;0;0;27;29;40;0;25;31;36;25;14;25;0;0
11.08.2019;16;0;38;39;32;77;72;40;37;45;34;36;15;0;33;34;34;35;0;35;0;0;9;47;24;0;33;24;35;11;0;21;0;0
11.08.2019;17;0;26;45;35;55;63;40;27;45;40;45;20;0;17;40;16;32;0;33;0;0;0;51;29;0;29;27;21;0;0;13;0;0
11.08.2019;18;0;27;44;35;61;67;42;29;51;37;54;21;0;21;56;10;37;0;35;0;0;0;40;27;0;33;33;22;0;0;17;0;0
11.08.2019;19;0;39;37;31;71;68;51;37;51;26;54;31;0;37;41;32;37;0;33;0;0;0;45;17;0;41;25;27;0;0;27;0;0
11.08.2019;20;0;40;38;22;62;57;53;46;46;29;53;32;0;29;56;19;51;16;37;0;0;0;35;13;0;38;27;22;0;0;31;0;0
11.08.2019;21;0;37;35;24;61;60;46;42;8;36;29;50;0;0;38;0;40;20;25;0;0;0;29;19;0;30;19;9;0;0;23;0;0
11.08.2019;22;0;25;37;27;7;51;3;37;0;44;0;47;0;0;45;0;38;0;44;0;0;0;21;19;0;32;12;31;0;0;20;0;0
11.08.2019;23;0;21;21;33;0;33;0;29;0;21;0;41;0;0;43;0;39;0;48;0;0;0;13;22;0;26;0;22;0;0;23;0;0
11.08.2019;24;0;22;21;20;0;25;0;31;0;32;0;31;0;0;52;0;28;0;36;0;0;0;11;23;0;21;0;35;0;0;26;0;0
12.08.2019;1;0;21;13;23;0;34;0;33;0;29;0;23;0;0;38;0;20;0;28;0;0;0;29;16;0;14;0;39;0;0;14;0;0
12.08.2019;2;0;8;6;36;0;47;0;23;0;23;0;31;0;0;38;0;20;0;35;0;0;0;25;18;0;19;0;36;0;0;14;0;0
12.08.2019;3;0;10;19;43;28;52;0;23;0;30;0;30;0;0;31;0;32;0;46;0;0;0;27;20;0;17;0;27;0;0;15;0;0
12.08.2019;4;0;15;26;51;5;47;8;31;15;27;22;37;0;5;43;0;38;13;53;15;0;0;20;14;0;25;13;25;0;0;13;0;0
12.08.2019;5;0;32;40;36;43;47;32;30;42;40;54;38;0;24;35;0;34;14;44;29;0;0;17;11;0;31;22;18;0;0;16;0;0
12.08.2019;6;0;39;38;38;57;41;37;35;45;33;40;35;0;26;49;0;26;0;29;2;0;0;32;14;0;44;16;28;0;0;17;0;0
12.08.2019;7;0;27;38;42;63;44;30;27;49;34;42;37;0;35;44;23;38;0;40;0;0;0;36;23;0;35;19;43;0;0;18;0;0
12.08.2019;8;0;45;51;38;64;47;40;42;55;50;40;32;0;28;18;43;34;0;37;0;0;0;43;25;0;33;17;40;0;12;10;0;0
12.08.2019;9;0;32;34;17;48;35;32;29;38;34;31;19;0;39;30;45;34;0;40;0;0;0;44;33;0;32;17;34;0;12;13;0;0
12.08.2019;10;0;24;41;20;45;47;39;25;54;44;23;17;0;41;19;55;18;0;29;0;0;0;31;27;0;39;21;43;0;0;27;0;0
12.08.2019;11;0;28;39;20;59;50;51;28;42;34;24;17;0;30;16;56;23;0;29;0;0;0;31;23;0;41;18;40;10;0;19;0;0
12.08.2019;12;0;28;31;28;61;49;44;29;45;29;29;25;0;38;21;46;23;0;28;0;0;15;36;32;0;40;17;42;8;0;24;0;1
12.08.2019;13;0;32;31;29;55;50;44;32;48;31;39;33;0;39;28;41;24;0;37;0;0;21;37;26;0;47;26;36;0;0;22;0;0
