01.11.2017;1;0;3;11;15;0;19;0;8;0;8;0;5;0;0;16;0;5;0;12;0;0;0;17;5;0;8;0;7;0;0;10;0
01.11.2017;2;0;1;4;19;0;21;0;10;0;8;0;8;0;0;19;0;9;0;20;0;0;0;18;9;0;12;0;14;0;0;11;0
01.11.2017;3;0;5;10;29;0;40;0;21;0;18;0;21;0;0;31;0;29;0;40;0;0;0;16;29;0;18;0;18;0;0;23;0
01.11.2017;4;0;11;22;32;34;32;4;26;8;30;8;25;0;0;31;0;41;0;48;4;0;0;19;25;0;18;0;27;0;0;16;0
01.11.2017;5;0;24;35;51;53;46;26;30;53;34;43;12;0;6;27;0;38;0;49;14;0;0;15;14;0;22;4;31;0;0;14;0
01.11.2017;6;0;33;65;52;51;42;34;37;60;38;30;10;0;20;35;0;27;0;27;5;0;0;16;9;0;33;8;33;1;0;7;0
01.11.2017;7;0;22;47;47;63;46;27;25;37;28;41;22;0;18;36;7;34;0;30;0;0;0;28;11;0;16;13;24;16;0;9;0
01.11.2017;8;0;32;42;52;59;48;26;31;42;27;34;18;0;21;13;26;36;0;31;0;0;0;30;16;0;14;15;30;18;0;9;0
01.11.2017;9;0;25;48;49;43;42;36;35;39;33;31;17;0;28;22;42;34;0;32;0;0;5;31;23;0;21;16;36;13;0;20;0
01.11.2017;10;0;16;51;49;59;46;30;22;37;27;32;20;0;29;28;40;28;0;22;0;0;14;29;27;0;29;30;25;2;0;27;0
01.11.2017;11;0;17;46;45;36;35;30;22;51;39;27;17;0;19;27;22;17;0;18;0;0;8;16;22;0;27;23;25;3;0;21;0
01.11.2017;12;0;19;30;44;45;41;39;28;33;20;30;20;0;22;24;23;26;0;23;0;0;15;16;23;0;15;19;24;7;0;19;0
01.11.2017;13;0;25;29;52;67;55;45;30;37;26;33;18;0;27;19;26;36;0;42;0;0;14;29;24;0;22;22;24;18;0;22;0
01.11.2017;14;0;31;34;51;64;54;37;30;48;31;26;19;0;16;18;26;22;0;33;0;0;33;30;22;0;25;23;21;25;0;13;0
01.11.2017;15;0;33;35;46;63;50;52;36;54;29;33;27;0;24;21;30;25;0;34;0;0;31;33;38;0;29;30;27;14;0;17;0
01.11.2017;16;0;31;34;54;68;56;46;37;58;38;50;19;0;23;44;9;43;0;52;0;0;18;21;27;0;37;32;21;0;0;15;0
01.11.2017;17;0;33;44;54;59;52;35;39;49;40;44;24;0;14;45;0;42;0;41;0;0;0;28;11;0;25;29;22;0;0;13;0
01.11.2017;18;0;17;35;49;48;46;25;19;35;28;39;22;0;14;38;0;43;0;41;0;0;0;29;12;0;30;29;18;0;0;13;0
01.11.2017;19;0;20;42;61;67;60;32;25;29;29;36;26;0;17;31;0;35;0;33;0;0;0;49;10;0;28;23;10;0;0;22;1
01.11.2017;20;0;26;38;55;67;50;47;35;34;18;65;33;0;21;39;0;49;0;47;0;0;0;39;10;0;32;21;13;0;0;22;0
01.11.2017;21;0;28;32;51;45;48;29;36;23;25;28;35;0;2;28;0;40;0;44;0;0;0;31;21;0;28;3;30;0;0;19;0
01.11.2017;22;0;25;24;29;0;38;0;38;0;25;0;51;0;0;33;0;49;0;47;0;0;0;15;9;0;16;0;32;0;0;14;0
01.11.2017;23;0;11;9;21;0;32;0;22;0;12;0;25;0;0;23;0;31;0;42;0;0;0;12;12;0;13;0;20;0;0;11;0
01.11.2017;24;0;5;8;13;0;23;0;15;0;12;0;10;0;0;13;0;13;0;23;0;0;0;18;10;0;17;0;14;0;0;10;0
02.11.2017;1;0;4;8;14;0;19;0;16;0;13;0;9;0;0;16;0;10;0;12;0;0;0;20;2;0;6;0;13;0;0;4;0
02.11.2017;2;0;8;3;16;0;30;0;13;0;13;0;14;0;0;23;0;12;0;15;0;0;0;21;8;0;11;0;21;0;0;7;0
02.11.2017;3;0;7;8;36;0;44;0;16;0;17;0;29;0;0;26;0;34;0;40;0;0;0;9;21;0;14;0;20;0;0;18;0
02.11.2017;4;0;9;17;39;12;44;6;20;16;31;8;25;0;1;28;0;31;4;39;7;0;0;20;27;0;20;14;24;0;0;14;0
02.11.2017;5;0;23;39;47;37;35;34;34;58;38;44;21;0;15;24;0;33;18;33;18;0;0;15;12;0;24;19;19;0;0;16;0
02.11.2017;6;0;27;42;51;48;47;27;35;42;38;30;14;0;18;29;0;24;6;22;6;0;0;19;7;0;33;9;24;0;0;9;0
02.11.2017;7;0;22;48;54;55;47;37;32;34;29;39;23;0;18;29;0;30;0;29;0;0;0;28;13;0;30;12;23;0;0;8;1
02.11.2017;8;0;37;41;52;62;52;36;48;39;33;42;24;0;21;30;20;41;0;32;0;0;0;29;17;0;31;14;39;0;0;11;1
02.11.2017;9;0;16;32;39;41;35;39;29;34;26;23;14;0;25;29;35;34;0;41;0;0;0;35;25;0;25;18;29;0;0;23;0
02.11.2017;10;0;15;37;42;53;40;25;18;42;31;29;18;0;24;26;29;33;0;36;0;0;0;36;22;0;33;26;23;0;0;26;0
02.11.2017;11;0;16;39;44;51;42;32;26;50;38;23;23;0;30;19;33;19;0;24;0;0;10;18;18;0;34;20;30;0;0;22;0
02.11.2017;12;0;22;28;50;61;38;36;36;35;20;29;21;0;27;31;27;26;0;30;0;0;22;23;22;0;25;14;24;0;0;23;0
02.11.2017;13;1;28;31;49;66;39;38;35;44;29;37;24;0;31;21;29;34;0;37;0;0;20;22;24;0;25;20;14;18;0;28;0
02.11.2017;14;0;27;27;49;60;43;39;39;43;20;20;13;0;17;17;19;17;0;20;0;0;33;24;29;0;21;24;20;19;0;17;0
