03.04.2016;5;135;1;9;23;12;30;9;16;15;8;38;19;25;9;0;21;27;12;25;30;23;30;23;7;0;1;0;0;0;0;19;0;0;0
03.04.2016;6;143;0;15;27;5;22;5;25;28;6;39;20;31;13;0;35;32;26;28;35;25;34;22;13;0;1;0;0;0;0;10;0;0;0
03.04.2016;7;153;0;20;31;0;29;11;20;27;9;43;10;35;3;0;39;41;22;21;31;27;12;24;22;0;0;0;0;0;0;0;0;0;0
03.04.2016;8;174;0;18;44;0;26;15;21;27;12;42;25;34;6;0;42;38;23;35;36;31;0;32;22;0;0;0;0;0;0;0;0;0;0
03.04.2016;9;167;0;26;37;0;25;20;21;18;13;26;21;20;21;0;42;27;18;26;24;18;0;16;33;0;2;0;0;0;17;0;0;0;0
03.04.2016;10;168;0;20;30;0;23;21;24;15;22;37;17;30;18;0;41;37;24;20;34;26;0;29;23;0;1;0;0;0;14;0;0;0;0
03.04.2016;11;174;0;25;32;0;22;15;19;24;20;34;22;34;17;0;35;33;28;31;41;34;0;26;29;0;0;0;0;0;11;0;0;0;0
03.04.2016;12;187;0;25;41;0;17;27;29;23;15;40;19;33;18;0;44;32;34;26;35;30;0;21;34;0;0;0;0;0;9;0;0;0;0
03.04.2016;13;210;0;21;40;0;37;21;40;20;22;45;18;30;19;0;54;44;21;20;30;24;0;21;50;3;0;0;0;0;0;0;0;0;0
03.04.2016;14;223;0;19;41;0;26;30;27;21;32;40;26;29;22;0;54;36;37;32;47;26;0;31;37;28;1;0;0;1;0;0;0;0;0
03.04.2016;15;216;0;27;52;0;28;31;32;29;24;44;23;25;25;0;56;39;30;27;40;18;0;22;23;27;0;0;0;0;0;0;0;0;0
03.04.2016;16;201;0;15;39;0;27;25;20;20;18;49;34;33;13;0;49;45;33;33;29;25;0;33;34;1;0;0;0;0;0;0;0;0;0
03.04.2016;17;192;0;8;29;0;30;16;16;18;23;52;19;45;17;0;47;48;22;22;28;28;0;46;37;0;0;0;0;0;0;0;0;0;0
03.04.2016;18;188;0;10;33;0;28;13;21;11;23;41;24;44;13;0;57;37;17;23;30;33;23;27;40;0;1;0;0;0;0;0;0;0;0
03.04.2016;19;185;0;15;36;0;29;5;23;14;22;44;27;35;18;0;45;38;22;34;31;21;49;25;26;0;2;0;0;0;0;0;0;0;0
03.04.2016;20;163;0;4;37;0;41;5;15;26;4;33;22;37;15;0;38;29;14;24;27;18;47;25;23;0;0;0;0;0;0;0;0;0;0
03.04.2016;21;122;0;0;16;0;30;8;21;22;0;31;16;26;11;0;5;35;4;24;8;20;9;25;15;0;0;0;0;0;0;0;0;0;0
03.04.2016;22;118;0;0;22;0;34;16;15;26;0;23;16;23;7;0;0;29;0;18;0;19;0;37;14;0;0;0;0;0;0;0;0;0;0
03.04.2016;23;84;0;0;22;0;26;16;10;12;0;16;5;6;13;0;0;22;0;18;0;7;0;19;15;0;0;0;0;0;0;0;0;0;0
03.04.2016;24;49;0;0;9;0;16;8;8;4;0;7;3;3;7;0;0;12;0;5;0;5;0;4;10;0;0;0;0;0;0;0;0;0;0
04.04.2016;1;43;0;0;13;0;9;8;8;11;0;13;3;5;3;0;0;20;0;9;0;5;0;6;21;0;0;0;0;0;0;0;0;4;0
04.04.2016;2;71;0;0;15;0;18;12;13;17;0;20;3;2;11;0;0;16;0;11;0;12;0;10;14;0;0;0;0;0;0;0;1;8;0
04.04.2016;3;106;0;0;9;0;38;20;14;20;0;26;2;6;7;0;0;19;0;16;0;15;0;19;12;0;0;0;0;0;0;0;1;27;0
04.04.2016;4;149;0;0;24;0;46;27;18;28;0;33;9;20;10;0;0;32;0;29;0;32;0;32;24;0;0;0;0;0;0;0;0;43;0
04.04.2016;5;176;0;4;29;0;46;13;18;25;1;47;21;30;13;0;35;41;18;29;34;28;34;25;18;0;1;0;0;1;0;13;0;37;0
04.04.2016;6;172;0;18;23;0;25;10;30;23;10;36;27;35;16;0;46;31;28;26;34;26;32;21;22;0;1;0;0;0;0;8;2;26;2
04.04.2016;7;167;0;21;29;0;30;13;28;27;12;37;15;40;6;0;44;33;2;32;39;38;23;22;22;0;0;0;0;0;0;0;1;23;2
04.04.2016;8;194;0;17;36;0;31;11;31;20;9;48;36;37;10;0;53;45;0;47;31;20;0;40;21;0;1;0;0;0;0;0;0;29;0
04.04.2016;9;176;0;25;41;0;35;21;26;24;15;26;21;20;24;0;45;24;0;36;29;23;0;25;39;0;0;0;0;0;0;0;0;27;1
04.04.2016;10;164;0;18;51;0;16;26;20;21;21;32;21;32;15;0;35;32;0;38;32;24;0;22;29;0;0;0;0;0;0;0;1;15;2
04.04.2016;11;180;0;25;54;0;19;26;36;28;19;27;19;36;20;0;38;20;0;47;43;29;0;23;23;0;0;0;0;0;0;0;0;15;2
04.04.2016;12;198;0;19;48;0;16;22;42;25;22;42;16;33;18;0;57;38;0;38;36;24;0;32;22;14;0;0;0;0;0;0;0;17;1
04.04.2016;13;198;0;23;39;0;31;19;31;23;24;44;14;29;16;0;48;41;0;33;35;22;0;24;27;15;1;0;0;0;0;0;1;18;3
04.04.2016;14;222;2;18;35;0;32;34;29;21;31;42;26;31;19;0;56;34;0;50;48;25;0;32;29;18;1;0;0;1;3;0;0;18;2
04.04.2016;15;234;0;24;37;0;34;39;35;29;28;46;28;30;29;0;56;37;0;56;52;21;0;31;28;18;0;0;0;0;17;0;3;28;1
04.04.2016;16;199;1;14;38;0;40;21;26;20;21;42;29;30;14;0;44;38;0;47;33;24;0;34;25;8;0;0;0;0;4;0;0;27;4
04.04.2016;17;162;0;5;24;0;35;11;16;11;16;40;16;34;10;0;39;32;0;30;30;27;0;30;37;0;0;0;0;0;0;0;0;37;2
04.04.2016;18;172;0;11;36;0;25;17;17;13;21;36;28;30;14;0;44;31;0;39;33;25;17;27;33;0;1;0;0;0;0;0;1;29;2
04.04.2016;19;187;0;15;38;0;34;10;24;11;26;41;26;31;23;0;46;33;0;38;27;19;41;28;30;0;0;0;0;0;0;0;1;31;2
04.04.2016;20;172;0;16;35;0;44;6;16;15;19;47;18;38;16;0;39;43;0;35;39;26;43;25;18;0;1;0;0;0;0;0;0;41;2
04.04.2016;21;125;0;0;18;0;18;15;16;25;0;26;16;27;6;0;12;33;0;24;15;18;12;28;16;0;0;0;0;0;0;0;0;17;1
04.04.2016;22;98;0;0;15;0;28;16;14;21;0;20;10;22;7;0;0;27;0;20;0;21;0;32;13;0;0;0;0;0;0;0;0;29;0
04.04.2016;23;80;0;0;20;0;25;12;7;15;0;17;6;10;8;0;0;21;0;16;0;12;0;18;7;0;0;0;0;0;0;0;0;20;1
04.04.2016;24;53;0;0;8;0;13;8;10;11;0;8;0;6;3;0;0;15;0;7;0;8;0;7;10;0;0;0;0;0;0;0;0;10;0
05.04.2016;1;36;0;0;10;0;4;7;4;16;0;10;2;5;4;0;0;17;0;7;0;5;0;5;14;0;0;0;0;0;0;0;0;0;0
05.04.2016;2;76;0;0;9;0;18;18;15;25;0;19;5;2;15;0;0;19;0;14;0;15;0;7;12;0;0;0;0;0;0;0;0;0;0
05.04.2016;3;102;0;0;6;0;28;22;13;20;0;18;2;6;7;0;0;12;0;10;0;17;0;21;15;0;0;0;0;0;0;0;0;0;1
05.04.2016;4;132;0;3;17;8;37;21;17;21;9;37;10;20;4;0;4;32;3;25;1;33;6;35;14;0;0;0;0;0;0;0;0;0;1
05.04.2016;5;158;0;15;26;21;30;9;15;11;12;36;13;33;11;0;30;24;20;19;35;34;40;19;15;0;1;0;0;0;0;0;0;0;0
05.04.2016;6;174;0;17;28;8;22;8;29;27;12;36;32;38;16;0;48;31;36;36;43;29;36;22;23;0;1;0;0;0;0;0;0;0;1
05.04.2016;7;162;0;16;24;0;36;14;24;25;11;38;23;32;5;0;43;27;15;34;32;28;17;21;24;0;0;0;0;0;0;0;0;0;3
